calibrations,residual_count,initial_soc_kwh,final_soc_kwh,calibration_seconds,day_seconds
"[{'theta': array([0., 0., 0., 0., 0., 0., 0.]), 'n_active': 7, 'beta1_train': -49.70834428327291, 'beta0_train': -335.4866377881852, 'beta1_val': -105.94817087352195, 'beta0_val': -101.20738814065, 'selected_score': -49.70834428327291, 'evaluations': 320, 'seconds': 0.4712921999889659, 'method': 'differential_evolution_v2', 'accepted_search': False, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1470.4168327777777,1510.3932564150691,0.4712921999889659,0.5388504000002285
"[{'theta': array([-7.90989687e+03, -5.59247145e+03,  7.76866261e-01, -6.17721072e+02,
        6.67333506e-02, -7.73501517e+03, -2.21356694e-01]), 'n_active': 7, 'beta1_train': -2276.811590231669, 'beta0_train': -2567.0978154186896, 'beta1_val': -1746.5739258019044, 'beta0_val': -2146.167717543178, 'selected_score': -2577.9233887826063, 'evaluations': 320, 'seconds': 0.509533399992506, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1510.3932564150691,6775.976038482989,0.509533399992506,0.5800577999907546
"[{'theta': array([-1.64349570e+03, -4.74681309e+03,  4.57150465e-01, -7.42644179e+02,
       -1.90198214e+00, -3.12500363e+03, -1.41934633e+00]), 'n_active': 7, 'beta1_train': 2029.4205830272763, 'beta0_train': 1215.9301001445733, 'beta1_val': -255.91068210638508, 'beta0_val': -655.1311995435898, 'selected_score': 1046.7440991817439, 'evaluations': 320, 'seconds': 0.49783369999204297, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,6775.976038482989,1324.3809701851853,0.49783369999204297,0.5822991000022739
"[{'theta': array([-6.87522430e+03, -5.13554482e+03,  4.84629607e-01, -1.14582588e+03,
        2.62835017e-01, -1.76006127e+03, -1.92682933e+00]), 'n_active': 7, 'beta1_train': 1363.717270511481, 'beta0_train': 864.4516005506911, 'beta1_val': 2273.8176614186386, 'beta0_val': 1771.6176479610695, 'selected_score': 683.8254640263394, 'evaluations': 320, 'seconds': 0.4596577000047546, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1324.3809701851853,2529.9156790481743,0.4596577000047546,0.5266680000058841
"[{'theta': array([-2.25964164e+03, -7.40698974e+03, -4.46823724e-02, -7.11327283e+02,
        1.34217505e+00, -2.84664009e+03, -9.44315296e-01]), 'n_active': 7, 'beta1_train': 2119.430762158286, 'beta0_train': 1164.745419605497, 'beta1_val': 70.52146723703072, 'beta0_val': -509.9876671486628, 'selected_score': 920.1278316942304, 'evaluations': 320, 'seconds': 0.4405491999932565, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2529.9156790481743,2970.723653241665,0.4405491999932565,0.5015834999940125
"[{'theta': array([0., 0., 0., 0., 0., 0., 0.]), 'n_active': 7, 'beta1_train': 2317.239986096529, 'beta0_train': 1683.1393233139338, 'beta1_val': 1161.313125485542, 'beta0_val': 1222.121727785157, 'selected_score': 2317.239986096529, 'evaluations': 320, 'seconds': 0.4488268999994034, 'method': 'differential_evolution_v2', 'accepted_search': False, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2970.723653241665,2514.5985696296293,0.4488268999994034,0.5099874000006821
"[{'theta': array([-5.45582903e+03, -8.24445369e+03,  2.55591962e-01, -1.03499474e+03,
       -1.61839386e+00, -9.02352464e+02, -7.58831822e-02]), 'n_active': 7, 'beta1_train': 3508.658768575469, 'beta0_train': 2920.464649306952, 'beta1_val': 1257.747220080266, 'beta0_val': -81.20470269283012, 'selected_score': 2437.1299136170146, 'evaluations': 320, 'seconds': 0.4481394000031287, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2514.5985696296293,1839.3312669712934,0.4481394000031287,0.5087971000029938
"[{'theta': array([-7.91085440e+03, -1.28222349e+03,  9.20456165e-01, -7.61888889e+03,
       -1.42338547e+00, -5.85394224e+03, -1.62993474e+00]), 'n_active': 7, 'beta1_train': -106.23157357008357, 'beta0_train': -409.81443389533064, 'beta1_val': -267.93744531037544, 'beta0_val': -338.4816535740744, 'selected_score': -409.81443389533064, 'evaluations': 320, 'seconds': 0.4563693000091007, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1839.3312669712934,1763.6646251851846,0.4563693000091007,0.5161226999916835
"[{'theta': array([-1.76451076e+03, -3.00214381e+03,  1.97949273e-01, -6.16401339e+02,
       -9.99263633e-02, -4.82938020e+03,  1.48429769e-01]), 'n_active': 7, 'beta1_train': -1556.3779638291674, 'beta0_train': -2013.4806340600796, 'beta1_val': 982.4411876445256, 'beta0_val': 1992.9018898950046, 'selected_score': -2037.8186920235908, 'evaluations': 320, 'seconds': 0.4867565000022296, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1763.6646251851846,6576.149182809905,0.4867565000022296,0.550324100011494
"[{'theta': array([-2.04574709e+03, -1.92306947e+03, -3.16894576e-01, -7.98193923e+02,
       -1.98225103e+00, -9.38594992e+02,  7.45810115e-01]), 'n_active': 7, 'beta1_train': 2074.9998804134966, 'beta0_train': 1287.1216876843262, 'beta1_val': -310.39133158749644, 'beta0_val': -901.7928528925219, 'selected_score': 1034.6302141438698, 'evaluations': 320, 'seconds': 0.44870339999033604, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,6576.149182809905,2714.741955532584,0.44870339999033604,0.5197722000011709
"[{'theta': array([-4.14058510e+03, -4.45127988e+03, -4.77288411e-01, -6.40939533e+02,
       -6.49549260e-01, -1.32526940e+03, -1.15761348e+00]), 'n_active': 7, 'beta1_train': 3002.3482860151116, 'beta0_train': 2146.4323553019663, 'beta1_val': 576.2217700910094, 'beta0_val': -601.802649512169, 'selected_score': 1839.0161990401793, 'evaluations': 320, 'seconds': 0.4803217000007862, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2714.741955532584,1699.0153776712782,0.4803217000007862,0.546697600002517
"[{'theta': array([-5.79858011e+03, -4.75279724e+03,  7.23197862e-01, -7.06709096e+02,
       -1.40206333e+00, -6.05887331e+03, -1.67270551e-01]), 'n_active': 7, 'beta1_train': 2579.0105000412455, 'beta0_train': 1987.7738784437931, 'beta1_val': -493.8788731707979, 'beta0_val': -553.2926307510438, 'selected_score': 1583.5101105864683, 'evaluations': 320, 'seconds': 0.43528089999745134, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1699.0153776712782,1994.029044074073,0.43528089999745134,0.5001022999931592
"[{'theta': array([-5.32034578e+03, -4.52532336e+03,  9.67173664e-01, -1.33428246e+03,
       -5.18114005e-01, -3.26647516e+03, -1.39225712e+00]), 'n_active': 7, 'beta1_train': 2188.436995018691, 'beta0_train': 1639.4898339074734, 'beta1_val': -517.3271980533611, 'beta0_val': -748.920493584691, 'selected_score': 1439.255744547692, 'evaluations': 320, 'seconds': 0.49828169999818783, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1994.029044074073,1651.2548242592572,0.49828169999818783,0.5730120000080206
"[{'theta': array([-6.38389785e+03, -7.30471327e+03,  6.57256517e-01, -9.86679630e+02,
       -1.11920486e+00, -8.21492090e+03,  1.52102770e+00]), 'n_active': 7, 'beta1_train': 3068.375744975013, 'beta0_train': 2319.6916779335734, 'beta1_val': 293.01225547020863, 'beta0_val': -296.29429533316863, 'selected_score': 2033.669872827621, 'evaluations': 320, 'seconds': 0.5198235999996541, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1651.2548242592572,1685.0010699522632,0.5198235999996541,0.602755400002934
"[{'theta': array([-3.35471783e+03, -4.47443301e+03,  2.34491924e-01, -4.55090695e+02,
       -8.86541960e-02, -3.51610466e+03,  1.39524978e+00]), 'n_active': 7, 'beta1_train': -131.35320369371954, 'beta0_train': -382.37958915989486, 'beta1_val': 452.67142316689404, 'beta0_val': -367.8023964401738, 'selected_score': -399.61479633620337, 'evaluations': 320, 'seconds': 0.5572697000025073, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1685.0010699522632,1741.0762909174407,0.5572697000025073,0.6433488000038778
"[{'theta': array([-7.16338448e+03, -6.46977142e+03, -5.55817358e-01, -4.11336291e+02,
       -1.46524995e+00, -7.59443942e+03,  1.71666410e+00]), 'n_active': 7, 'beta1_train': -2261.2321697413167, 'beta0_train': -2562.447651960585, 'beta1_val': -2202.717648266661, 'beta0_val': -2648.242734404581, 'selected_score': -2617.397330401208, 'evaluations': 320, 'seconds': 0.5318733000021894, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1741.0762909174407,7399.15921058396,0.5318733000021894,0.6122389000083786
"[{'theta': array([-3.65180912e+03, -6.03601022e+03, -2.64393394e-01, -2.25630184e+03,
        9.86739279e-01, -4.51641147e+03,  4.71462218e-01]), 'n_active': 7, 'beta1_train': 2547.1963598095176, 'beta0_train': 1777.4140058783269, 'beta1_val': 45.84633704254827, 'beta0_val': -569.5301495213785, 'selected_score': 1585.315453413618, 'evaluations': 320, 'seconds': 0.4429461999970954, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,7399.15921058396,2887.3057712237764,0.4429461999970954,0.5024234000011347
"[{'theta': array([-7.10605554e+03, -8.96077418e+03,  2.43433495e-01, -8.31578798e+02,
        1.90535451e+00, -4.88860897e+03, -1.69814644e+00]), 'n_active': 7, 'beta1_train': 2226.7237912941546, 'beta0_train': 1519.5017510758914, 'beta1_val': -711.794436229626, 'beta0_val': -1503.9716004618729, 'selected_score': 1312.8537632092145, 'evaluations': 320, 'seconds': 0.4536313999997219, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2887.3057712237764,3207.1643706017176,0.4536313999997219,0.5165861999994377
"[{'theta': array([-6.67998012e+03, -2.55189938e+03, -9.75293922e-01, -5.21681907e+02,
        2.30968821e-01, -4.95274674e+03,  5.47468300e-01]), 'n_active': 7, 'beta1_train': 1886.1735153249492, 'beta0_train': 1440.510654629928, 'beta1_val': 17.125463113776732, 'beta0_val': -739.42360906476, 'selected_score': 1304.0963982619176, 'evaluations': 320, 'seconds': 0.4383788999984972, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,3207.1643706017176,1693.2930257407409,0.4383788999984972,0.49655799999891315
"[{'theta': array([-5.81773687e+02, -9.01393001e+03, -1.94760075e+00, -9.82795319e+02,
        1.83751338e+00, -3.62734745e+03, -1.71532487e+00]), 'n_active': 7, 'beta1_train': 1226.8260985225322, 'beta0_train': 737.7646029970803, 'beta1_val': 2191.6857958675223, 'beta0_val': 1864.4635742865914, 'selected_score': 592.3780125492043, 'evaluations': 320, 'seconds': 0.43737710001005325, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1693.2930257407409,3310.8297714814785,0.43737710001005325,0.49935070000356063
"[{'theta': array([-6.27491639e+02, -2.83746206e+03,  1.76806809e+00, -3.58490942e+02,
       -1.63508491e+00, -2.70301392e+03, -2.84857947e-01]), 'n_active': 7, 'beta1_train': 2229.720065720192, 'beta0_train': 1834.3747767896307, 'beta1_val': -179.40182668484837, 'beta0_val': -203.4910600091807, 'selected_score': 1685.4909617893618, 'evaluations': 320, 'seconds': 0.44996030000038445, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,3310.8297714814785,1529.2163151556922,0.44996030000038445,0.5112134000082733
"[{'theta': array([-7.58903651e+03, -8.02036735e+03,  7.87402907e-02, -4.57130353e+02,
        1.74117404e-01, -5.99182669e+03,  8.87584989e-01]), 'n_active': 7, 'beta1_train': -54.29346401842379, 'beta0_train': -319.3992792943263, 'beta1_val': 622.0654363664034, 'beta0_val': -322.24914105467724, 'selected_score': -355.06178124858496, 'evaluations': 320, 'seconds': 0.43635340000037104, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1529.2163151556922,2556.3026714814823,0.43635340000037104,0.4982339999987744
"[{'theta': array([-7.41160199e+03, -4.50563997e+03, -1.75224777e+00, -4.31370324e+02,
       -1.12163038e+00, -6.16024108e+03,  7.12150474e-01]), 'n_active': 7, 'beta1_train': -3646.0514428939255, 'beta0_train': -3928.219828195546, 'beta1_val': -3896.677332674217, 'beta0_val': -4074.6277123173245, 'selected_score': -3936.590938616034, 'evaluations': 320, 'seconds': 0.4940408000111347, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2556.3026714814823,10275.519710000002,0.4940408000111347,0.5674178999906871
"[{'theta': array([-1.33945821e+03, -4.59062321e+03, -1.25234479e+00, -1.79891470e+03,
        1.66505696e+00, -3.40261046e+02, -1.48376490e+00]), 'n_active': 7, 'beta1_train': 1662.554372339426, 'beta0_train': 1058.3105374987867, 'beta1_val': -244.6562720698929, 'beta0_val': -837.0691300341382, 'selected_score': 919.4530763168026, 'evaluations': 320, 'seconds': 0.5392600000050152, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,10275.519710000002,1553.3347540740745,0.5392600000050152,0.6261613999959081
"[{'theta': array([-2.60723467e+03, -3.60030407e+03,  1.78916393e+00, -4.94731475e+02,
       -1.76879291e+00, -2.58451696e+03, -1.25384333e+00]), 'n_active': 7, 'beta1_train': 980.6817551876676, 'beta0_train': 424.7367552938652, 'beta1_val': -749.3429884368861, 'beta0_val': -923.9729543156982, 'selected_score': 283.76064661015573, 'evaluations': 320, 'seconds': 0.5789708999946015, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1553.3347540740745,3464.6672623215823,0.5789708999946015,0.6596090999955777
"[{'theta': array([-6.44933588e+02, -1.31265578e+03, -2.31822075e-01, -1.87641752e+03,
        0.00000000e+00, -5.56137792e+02, -4.78953073e-01]), 'n_active': 7, 'beta1_train': 1578.561912026791, 'beta0_train': 994.838047438279, 'beta1_val': -455.579282643621, 'beta0_val': -800.086891249794, 'selected_score': 857.3710126055657, 'evaluations': 320, 'seconds': 0.5575968000048306, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,3464.6672623215823,1497.6253646432515,0.5575968000048306,0.6311849000048824
"[{'theta': array([-3.14616986e+03, -7.71568336e+03,  1.07135182e+00, -1.56330651e+03,
       -4.81211797e-01, -6.73674004e+02, -1.45510357e+00]), 'n_active': 7, 'beta1_train': 1915.7308108848956, 'beta0_train': 1162.4627564728082, 'beta1_val': -195.93556909208894, 'beta0_val': -461.9208828900479, 'selected_score': 1039.1316254321043, 'evaluations': 320, 'seconds': 0.5669607000018004, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1497.6253646432515,2761.5075059259248,0.5669607000018004,0.6465983000089182
"[{'theta': array([-2.32563026e+03, -6.73394515e+03, -1.65180065e+00, -1.91218114e+03,
       -6.98516110e-02, -1.37256916e+03,  7.91415215e-01]), 'n_active': 7, 'beta1_train': 2250.2603331889204, 'beta0_train': 1433.0861998985617, 'beta1_val': 181.81491283497746, 'beta0_val': -283.33232037102255, 'selected_score': 1335.0723087346482, 'evaluations': 320, 'seconds': 0.5384403000061866, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2761.5075059259248,1681.7402814814807,0.5384403000061866,0.612803800002439
"[{'theta': array([-4.28793112e+03, -3.87951509e+03,  1.23758462e+00, -5.52013275e+02,
        1.46319709e+00, -1.85262555e+03, -7.07819940e-01]), 'n_active': 7, 'beta1_train': -225.867686766207, 'beta0_train': -511.2085304874218, 'beta1_val': -250.0553951265175, 'beta0_val': -414.72298827851915, 'selected_score': -515.7756399594732, 'evaluations': 320, 'seconds': 0.5568916000047466, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1681.7402814814807,1860.6216045894614,0.5568916000047466,0.6217437000013888
"[{'theta': array([-5.67847984e+03, -2.11726759e+03,  8.07930010e-01, -8.62799856e+02,
        1.33267061e-01, -2.49314232e+03, -1.25289333e+00]), 'n_active': 7, 'beta1_train': -3732.528189410259, 'beta0_train': -3937.8581657403897, 'beta1_val': -3946.1383158507415, 'beta0_val': -4544.720465208316, 'selected_score': -3995.4435450365368, 'evaluations': 320, 'seconds': 0.5357617999979993, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1860.6216045894614,10648.04201814815,0.5357617999979993,0.6172856000048341
"[{'theta': array([-3.24817338e+03, -4.47687923e+03,  1.12605642e+00, -3.29645519e+03,
       -9.18830419e-01, -1.58597017e+03, -8.21784320e-01]), 'n_active': 7, 'beta1_train': 1572.949466223634, 'beta0_train': 586.1379368333478, 'beta1_val': -723.0391542263557, 'beta0_val': -750.3208416013593, 'selected_score': 523.8049543434768, 'evaluations': 320, 'seconds': 0.6482523000013316, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,10648.04201814815,1989.4751705555545,0.6482523000013316,0.7335352000081912
"[{'theta': array([-3.60837147e+02, -8.52204856e+03, -4.35756006e-01, -2.99050645e+03,
        1.16413543e-01, -8.98258171e+03,  9.60369718e-01]), 'n_active': 7, 'beta1_train': 1472.2810086423096, 'beta0_train': 784.3542733865148, 'beta1_val': -678.2587848179007, 'beta0_val': -747.046540727896, 'selected_score': 705.9898134837961, 'evaluations': 320, 'seconds': 0.6654049999924609, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1989.4751705555545,1623.7618111111158,0.6654049999924609,0.7520816000032937
"[{'theta': array([-5.85049943e+03, -2.04460673e+03, -2.12746159e-01, -2.83097038e+03,
        2.16618073e-01, -3.86594630e+03, -1.86370844e+00]), 'n_active': 7, 'beta1_train': 1432.9084359385233, 'beta0_train': 845.7238926982138, 'beta1_val': -444.19045230604615, 'beta0_val': -693.7414054900005, 'selected_score': 801.6821520845472, 'evaluations': 320, 'seconds': 0.4637760000041453, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1623.7618111111158,1974.68166537037,0.4637760000041453,0.5260588000091957
"[{'theta': array([-5.85752795e+03, -3.20124305e+03, -1.12836192e+00, -2.82069594e+03,
        1.57371323e+00, -5.44748826e+03, -2.06552024e-01]), 'n_active': 7, 'beta1_train': 1067.3672681637206, 'beta0_train': 579.296637901775, 'beta1_val': -865.9046550291349, 'beta0_val': -865.9046550291349, 'selected_score': 525.4254195695772, 'evaluations': 320, 'seconds': 0.46884529999806546, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1974.68166537037,1908.3623594444455,0.46884529999806546,0.5185994999919785
"[{'theta': array([-5.00821028e+03, -7.75987171e+03, -1.79598966e-01, -2.74386016e+03,
       -5.90382045e-01, -6.68459311e+03, -1.94460318e-01]), 'n_active': 7, 'beta1_train': 1536.5314948294103, 'beta0_train': 951.0310758123449, 'beta1_val': -249.37901033941955, 'beta0_val': -456.4224961237477, 'selected_score': 891.8630300417865, 'evaluations': 320, 'seconds': 0.5468209000100615, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1908.3623594444455,1817.4876829629632,0.5468209000100615,0.6084936999977799
"[{'theta': array([-3.15311487e+03, -5.04190120e+03,  1.79810117e+00, -9.09004680e+02,
        1.50051281e+00, -8.60580904e+03,  6.07795988e-01]), 'n_active': 7, 'beta1_train': -183.76051473835906, 'beta0_train': -390.8651631519247, 'beta1_val': 725.4566733067296, 'beta0_val': -170.13857333020536, 'selected_score': -449.92288342306034, 'evaluations': 320, 'seconds': 0.6141939999943133, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1817.4876829629632,2612.142400370372,0.6141939999943133,0.6878011999942828
"[{'theta': array([-5.61889922e+03, -6.78171500e+03,  1.85738222e+00, -2.14791321e+03,
       -5.92610533e-01, -1.29403740e+03,  1.35397103e+00]), 'n_active': 7, 'beta1_train': -1479.6824291638204, 'beta0_train': -2580.209957957288, 'beta1_val': -2327.0489585194928, 'beta0_val': -3114.5114708634574, 'selected_score': -2665.50867291787, 'evaluations': 320, 'seconds': 0.6400883999885991, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2612.142400370372,8338.299096296296,0.6400883999885991,0.7247364000068046
"[{'theta': array([-5.56002677e+03, -1.33189257e+03,  3.62582266e-01, -2.68692372e+03,
        1.83336171e+00, -6.31131135e+03,  4.66424107e-01]), 'n_active': 7, 'beta1_train': 2493.2463465314854, 'beta0_train': 819.2156025131686, 'beta1_val': 332.7086828734401, 'beta0_val': -602.259151967407, 'selected_score': 769.0335960047764, 'evaluations': 320, 'seconds': 0.5351724999927683, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,8338.299096296296,2323.906555334452,0.5351724999927683,0.6117917999945348
"[{'theta': array([-8.51767797e+03, -4.86441778e+03,  3.90695746e-01, -2.39926609e+03,
        3.42358229e-01, -5.89624608e+03, -1.12458449e+00]), 'n_active': 7, 'beta1_train': 1992.276803018829, 'beta0_train': 581.172395621536, 'beta1_val': 382.3098749689228, 'beta0_val': -720.0534045969767, 'selected_score': 539.7818016557433, 'evaluations': 320, 'seconds': 0.47748780000256374, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2323.906555334452,2376.380636481484,0.47748780000256374,0.5403444999974454
"[{'theta': array([-7.61388527e+01, -4.58889019e+03, -1.72921707e+00, -4.73165081e+02,
       -1.90999767e+00, -3.24273568e+03, -1.53527564e+00]), 'n_active': 7, 'beta1_train': 770.164029172484, 'beta0_train': 234.41671320541198, 'beta1_val': 331.6770541206115, 'beta0_val': -917.7154627440129, 'selected_score': 85.60294167146276, 'evaluations': 320, 'seconds': 0.4228533999994397, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2376.380636481484,2770.8648724860263,0.4228533999994397,0.48447670000314247
"[{'theta': array([-2.16698202e+03, -8.42735600e+03, -3.68383691e-01, -4.81684054e+02,
       -1.68501705e+00, -5.21249442e+03,  1.59053651e-01]), 'n_active': 7, 'beta1_train': 1234.840835424221, 'beta0_train': 316.3334029265812, 'beta1_val': -766.6104576711112, 'beta0_val': -847.6414347377787, 'selected_score': 150.731855268724, 'evaluations': 320, 'seconds': 0.4084202000085497, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2770.8648724860263,2460.34757425926,0.4084202000085497,0.4642706000013277
"[{'theta': array([-5.59598022e+03, -3.63090906e+03, -4.23636555e-01, -4.33344714e+02,
        4.36015731e-01, -5.07073227e+03, -1.78960402e+00]), 'n_active': 7, 'beta1_train': 1619.7838419968498, 'beta0_train': 563.9089852321637, 'beta1_val': 1548.3334227102407, 'beta0_val': -468.9621322347732, 'selected_score': 417.25799077729556, 'evaluations': 320, 'seconds': 0.41052879999915604, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2460.34757425926,1815.125020684826,0.41052879999915604,0.46867410000413656
"[{'theta': array([-7.26303087e+03, -6.14239521e+03, -6.61840979e-01, -6.73887603e+02,
       -1.48156382e+00, -7.24466758e+03, -1.17095481e+00]), 'n_active': 7, 'beta1_train': -126.71062956072166, 'beta0_train': -419.59902910312127, 'beta1_val': -122.61945066236223, 'beta0_val': -543.8589813469137, 'selected_score': -459.6192966828847, 'evaluations': 320, 'seconds': 0.43078049999894574, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1815.125020684826,2121.3556297933224,0.43078049999894574,0.4830833000014536
"[{'theta': array([-4.42054827e+03, -8.41612249e+02,  5.63504428e-01, -4.92909353e+02,
       -4.13503792e-01, -1.50500592e+03,  1.59216327e+00]), 'n_active': 7, 'beta1_train': -1842.8336508268499, 'beta0_train': -2113.5425828388243, 'beta1_val': -2588.5279687587927, 'beta0_val': -2614.4412418766265, 'selected_score': -2183.19165853957, 'evaluations': 320, 'seconds': 0.38484410000091884, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2121.3556297933224,6355.392481481482,0.38484410000091884,0.44139999999606516
"[{'theta': array([-3.45024555e+03, -5.97589962e+03, -1.14181338e+00, -2.79727565e+02,
        2.27602128e-01, -2.51211292e+03, -1.92341311e-01]), 'n_active': 7, 'beta1_train': 821.3383340034773, 'beta0_train': 277.0531931398278, 'beta1_val': -572.5724177319117, 'beta0_val': -770.7910970892103, 'selected_score': 124.64979851252886, 'evaluations': 320, 'seconds': 0.38069419999374077, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,6355.392481481482,1967.5016150396466,0.38069419999374077,0.43411570000171196
"[{'theta': array([-1.08804800e+03, -2.06278694e+03,  4.89922662e-01, -3.82585264e+02,
       -1.12653225e+00, -1.12042899e+03,  1.26750901e-01]), 'n_active': 7, 'beta1_train': 635.3979733480048, 'beta0_train': 173.6871849544046, 'beta1_val': -475.6401371088041, 'beta0_val': -690.3827789405962, 'selected_score': 49.06600721896887, 'evaluations': 320, 'seconds': 0.6285146000009263, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1967.5016150396466,1466.557807777776,0.6285146000009263,0.6867875000025379
"[{'theta': array([-6.07215940e+03, -3.54820894e+03,  1.19718856e+00, -2.34957744e+02,
        5.70934166e-01, -7.95106649e+03,  4.30668409e-02]), 'n_active': 7, 'beta1_train': 687.6307071505579, 'beta0_train': 184.6811246944214, 'beta1_val': 262.7807829404942, 'beta0_val': -648.8564516335591, 'selected_score': 121.29330569653622, 'evaluations': 320, 'seconds': 0.6849990000046091, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1466.557807777776,1824.2130018518515,0.6849990000046091,0.7741478999960236
