calibrations,residual_count,initial_soc_kwh,final_soc_kwh,calibration_seconds,day_seconds
"[{'theta': array([-2474.37472864]), 'n_active': 1, 'beta1_train': -2668.1636505625283, 'beta0_train': -2696.212817660343, 'beta1_val': -2627.1935666116656, 'beta0_val': -2696.4, 'selected_score': -2696.212817660343, 'evaluations': 20, 'seconds': 0.02971050000633113, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-3.64734285e+03,  1.67478099e+00]), 'n_active': 2, 'beta1_train': 1594.7008163494895, 'beta0_train': -1277.4655568939966, 'beta1_val': 1943.248562746042, 'beta0_val': 143.45023669646844, 'selected_score': -1277.4655568939966, 'evaluations': 55, 'seconds': 0.04717830001027323, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-6.50439492e+03, -1.97195718e+00, -5.87031285e+03, -2.92770647e-01]), 'n_active': 4, 'beta1_train': -309.1901687322726, 'beta0_train': -471.0061777787155, 'beta1_val': -254.64010437345792, 'beta0_val': -371.5553716617544, 'selected_score': -471.0061777787155, 'evaluations': 185, 'seconds': 0.1339021000021603, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,1248.9392418518523,1730.5931370370406,0.21079090001876466,0.34194769999885466
"[{'theta': array([-2047.1112966]), 'n_active': 1, 'beta1_train': -2396.9907571447143, 'beta0_train': -2421.4655058002445, 'beta1_val': -2435.9370549809532, 'beta0_val': -2435.9370549809532, 'selected_score': -2421.4655058002445, 'evaluations': 20, 'seconds': 0.029307400007382967, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-2.30549079e+03, -1.53168722e-01]), 'n_active': 2, 'beta1_train': -582.2653470775856, 'beta0_train': -2566.93807480351, 'beta1_val': 118.86548346937843, 'beta0_val': -2268.2387283703706, 'selected_score': -2566.93807480351, 'evaluations': 35, 'seconds': 0.03116990000125952, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-3.13483852e+02,  1.05561170e+00, -3.49745453e+03,  1.82140129e-01]), 'n_active': 4, 'beta1_train': -618.3003456644661, 'beta0_train': -759.9778663350063, 'beta1_val': -539.9720246439975, 'beta0_val': -718.7677712032904, 'selected_score': -759.9778663350063, 'evaluations': 185, 'seconds': 0.1364354999968782, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,1730.5931370370406,1863.9190450000006,0.1969128000055207,0.31960840000829194
"[{'theta': array([-759.93121817]), 'n_active': 1, 'beta1_train': -2652.742114773846, 'beta0_train': -2667.310853240472, 'beta1_val': -2632.792608005001, 'beta0_val': -2632.792608005001, 'selected_score': -2667.310853240472, 'evaluations': 20, 'seconds': 0.028696099994704127, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-5.34594620e+03,  6.61602023e-01]), 'n_active': 2, 'beta1_train': -1145.8219966339998, 'beta0_train': -3185.972563806647, 'beta1_val': -1661.5251587320977, 'beta0_val': -3433.1788954552735, 'selected_score': -3185.972563806647, 'evaluations': 95, 'seconds': 0.06330790001084097, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-8.60931219e+03, -2.46024071e-01, -9.68231705e+02,  1.72260359e+00]), 'n_active': 4, 'beta1_train': -2284.975145722416, 'beta0_train': -2385.3873062912317, 'beta1_val': -2380.517590708974, 'beta0_val': -2385.3925396756413, 'selected_score': -2385.3873062912317, 'evaluations': 165, 'seconds': 0.12264239999058191, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,1863.9190450000006,6340.723664179035,0.214646399996127,0.34549980000883806
"[{'theta': array([-4511.83214343]), 'n_active': 1, 'beta1_train': -4082.632969256792, 'beta0_train': -4264.228496586505, 'beta1_val': -4191.405388431111, 'beta0_val': -4249.51649318574, 'selected_score': -4264.228496586505, 'evaluations': 20, 'seconds': 0.03176930001063738, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-5.29495872e+03, -1.10482979e+00]), 'n_active': 2, 'beta1_train': 1604.3158306442067, 'beta0_train': -1155.8526955149584, 'beta1_val': 2084.496239868809, 'beta0_val': 1350.1801278693615, 'selected_score': -1155.8526955149584, 'evaluations': 95, 'seconds': 0.05891180000617169, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-7.20585081e+03, -8.02514069e-01, -3.57754185e+03, -3.12746447e-01]), 'n_active': 4, 'beta1_train': -562.9568299145449, 'beta0_train': -732.1379596151565, 'beta1_val': -271.2926434260237, 'beta0_val': -740.3592897600705, 'selected_score': -732.1379596151565, 'evaluations': 145, 'seconds': 0.11640310000802856, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,6340.723664179035,1462.389133518518,0.20708420002483763,0.33041329999105074
"[{'theta': array([-8434.12335939]), 'n_active': 1, 'beta1_train': -4416.006317328252, 'beta0_train': -4448.178223692662, 'beta1_val': -4448.4, 'beta0_val': -4448.4, 'selected_score': -4448.178223692662, 'evaluations': 15, 'seconds': 0.024825699991197325, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-9.44406520e+03,  4.44050729e-02]), 'n_active': 2, 'beta1_train': 1067.91025489505, 'beta0_train': -2756.051367593189, 'beta1_val': 1340.3286517174092, 'beta0_val': -2504.3055178312775, 'selected_score': -2756.051367593189, 'evaluations': 95, 'seconds': 0.06246190000092611, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-8.65680012e+03, -1.97918382e+00, -8.80457895e+03, -1.95408325e+00]), 'n_active': 4, 'beta1_train': -730.7623590316166, 'beta0_train': -1039.014717602311, 'beta1_val': -559.9914956834803, 'beta0_val': -960.8168879059265, 'selected_score': -1039.014717602311, 'evaluations': 185, 'seconds': 0.1329081000003498, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,1462.389133518518,2550.0815461505595,0.22019569999247324,0.34931269999651704
"[{'theta': array([-4629.09971005]), 'n_active': 1, 'beta1_train': -4249.857551869387, 'beta0_train': -4404.853911057779, 'beta1_val': -4467.774424166667, 'beta0_val': -4483.2, 'selected_score': -4404.853911057779, 'evaluations': 20, 'seconds': 0.02988970000296831, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-3.47971710e+03,  1.82956986e+00]), 'n_active': 2, 'beta1_train': 867.0239378215496, 'beta0_train': -2588.9169753102597, 'beta1_val': 1026.217408578474, 'beta0_val': -2652.8148426479365, 'selected_score': -2588.9169753102597, 'evaluations': 95, 'seconds': 0.06309529999271035, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-4.69640065e+02, -1.23860414e+00, -2.29607685e+03, -9.71193640e-01]), 'n_active': 4, 'beta1_train': -833.3655986454002, 'beta0_train': -1081.1274456215906, 'beta1_val': -803.3260901460073, 'beta0_val': -1073.5013015484433, 'selected_score': -1081.1274456215906, 'evaluations': 185, 'seconds': 0.13299269998969976, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,2550.0815461505595,2290.9828361660548,0.22597769998537842,0.359482100000605
"[{'theta': array([-2150.20718588]), 'n_active': 1, 'beta1_train': -3897.633361815137, 'beta0_train': -3954.5321797409133, 'beta1_val': -3908.462959638083, 'beta0_val': -3955.2000000000003, 'selected_score': -3954.5321797409133, 'evaluations': 20, 'seconds': 0.036157700000330806, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-2.49782039e+03,  1.10554354e+00]), 'n_active': 2, 'beta1_train': 1221.4731722116553, 'beta0_train': -2504.1155085651767, 'beta1_val': 2434.7723546263755, 'beta0_val': -2053.5940188539953, 'selected_score': -2504.1155085651767, 'evaluations': 45, 'seconds': 0.03465289999439847, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-2.48679994e+03, -1.79516153e+00, -6.33573867e+03, -2.25890118e-02]), 'n_active': 4, 'beta1_train': -510.4041293434215, 'beta0_train': -715.224147741214, 'beta1_val': -473.9073018273698, 'beta0_val': -611.5765820582718, 'selected_score': -715.224147741214, 'evaluations': 185, 'seconds': 0.1342982999922242, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,2290.9828361660548,1842.9204503703704,0.20510889998695347,0.3318534999998519
"[{'theta': array([-4052.2168001]), 'n_active': 1, 'beta1_train': -2868.5350962492503, 'beta0_train': -2965.633261110926, 'beta1_val': -2841.7859192499996, 'beta0_val': -2967.6, 'selected_score': -2965.633261110926, 'evaluations': 15, 'seconds': 0.02484849999018479, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-4.19892033e+03, -2.72935552e-02]), 'n_active': 2, 'beta1_train': 2491.8295892618053, 'beta0_train': -618.9350013660654, 'beta1_val': 2696.67397202116, 'beta0_val': 1038.4052485863554, 'selected_score': -618.9350013660654, 'evaluations': 95, 'seconds': 0.0658434000069974, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-7.13346490e+03,  1.14440687e+00, -4.43594117e+03,  1.81876508e+00]), 'n_active': 4, 'beta1_train': -411.4321953211062, 'beta0_train': -531.7613803922251, 'beta1_val': -619.712887282549, 'beta0_val': -619.712887282549, 'selected_score': -531.7613803922251, 'evaluations': 85, 'seconds': 0.07891739999467973, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,1842.9204503703704,1684.2664533333336,0.16960929999186192,0.30133679999562446
"[{'theta': array([-4030.72158478]), 'n_active': 1, 'beta1_train': -1818.6052061592484, 'beta0_train': -1828.8391613116348, 'beta1_val': -1876.5561380668055, 'beta0_val': -1876.5561380668055, 'selected_score': -1828.8391613116348, 'evaluations': 50, 'seconds': 0.05644960000063293, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-2.85219159e+03,  2.72627219e-01]), 'n_active': 2, 'beta1_train': -815.7248930767772, 'beta0_train': -2542.486865611726, 'beta1_val': -706.2018719803459, 'beta0_val': -2433.638676009255, 'selected_score': -2542.486865611726, 'evaluations': 65, 'seconds': 0.04590650000318419, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-8.24174320e+02,  1.08420358e+00, -6.49479918e+03,  5.19747890e-01]), 'n_active': 4, 'beta1_train': -377.16521489776045, 'beta0_train': -516.8817123441879, 'beta1_val': -449.13823391138834, 'beta0_val': -480.2789657519874, 'selected_score': -516.8817123441879, 'evaluations': 145, 'seconds': 0.10856510000303388, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,1684.2664533333336,1542.5467361111125,0.210921200006851,0.33661700000811834
"[{'theta': array([-7646.68318902]), 'n_active': 1, 'beta1_train': -3159.533824125914, 'beta0_train': -3178.8119775817345, 'beta1_val': -3152.6410321940098, 'beta0_val': -3153.3274153488624, 'selected_score': -3178.8119775817345, 'evaluations': 20, 'seconds': 0.027963000000454485, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-2.17903399e+03, -3.23986323e-02]), 'n_active': 2, 'beta1_train': -2313.152953579878, 'beta0_train': -4282.3267918212905, 'beta1_val': -2104.5834611700766, 'beta0_val': -4494.66980192292, 'selected_score': -4282.3267918212905, 'evaluations': 95, 'seconds': 0.06274930000654422, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-4.10383686e+02, -4.99736405e-01, -1.98329398e+03, -1.86078127e-01]), 'n_active': 4, 'beta1_train': -4160.050137685438, 'beta0_train': -4295.552437399737, 'beta1_val': -4197.214274979259, 'beta0_val': -4197.894270040988, 'selected_score': -4295.552437399737, 'evaluations': 185, 'seconds': 0.14224420000391547, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,1542.5467361111125,9905.311494882808,0.23295650001091417,0.36080789999687113
"[{'theta': array([-7571.55193198]), 'n_active': 1, 'beta1_train': -4259.349821843494, 'beta0_train': -4373.414533027818, 'beta1_val': -4378.8, 'beta0_val': -4378.8, 'selected_score': -4373.414533027818, 'evaluations': 25, 'seconds': 0.03192519998992793, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-3.17608433e+03, -3.45038919e-01]), 'n_active': 2, 'beta1_train': -2487.6196543261944, 'beta0_train': -2560.158057109966, 'beta1_val': -2593.3196214489067, 'beta0_val': -2593.3196214489067, 'selected_score': -2560.158057109966, 'evaluations': 45, 'seconds': 0.049518400002853014, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-4.39510607e+03, -1.27726448e-01, -6.31659755e+02,  9.13187601e-01]), 'n_active': 4, 'beta1_train': -502.4927202169821, 'beta0_train': -763.9720955844015, 'beta1_val': -211.81766497852027, 'beta0_val': -678.3989493193628, 'selected_score': -763.9720955844015, 'evaluations': 185, 'seconds': 0.14053699999931268, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,9905.311494882808,1507.613935740741,0.22198059999209363,0.3593795000051614
